,,mean,mean,std,std
,,acc,loss,acc,loss
waveform-5000,beta_ab,0.889398030238,0.23973099342,0.00978221445389,0.0154157078963
waveform-5000,beta_am,0.890917531418,0.237990896751,0.00912472416164,0.0158955105521
waveform-5000,isotonic,0.890377931218,0.258739214541,0.00918202014098,0.0350636144816
waveform-5000,sigmoid,0.890857451457,0.241530500875,0.00870911800537,0.0164624566799
wdbc,None,0.960252404771,0.146422760003,0.0192741376964,0.0988913288349
wdbc,beta,0.960087726048,0.120809157231,0.0199459933492,0.0678335796953
wdbc,beta_ab,0.960252404771,0.122784095054,0.0192741376964,0.0719956338331
wdbc,beta_am,0.961137360523,0.145177420256,0.0198836032223,0.10060329031
wdbc,isotonic,0.959028857253,0.214837243693,0.0196779416357,0.20874727314
wdbc,sigmoid,0.960609465179,0.110722880294,0.0208141395231,0.047987743797
wpbc,None,0.7830951417,0.531369881836,0.0328616358639,0.0493953691288
wpbc,beta,0.774281376518,0.527215670057,0.0303036152619,0.0414960905583
wpbc,beta_ab,0.782082321188,0.520398559326,0.0339601780428,0.0428490728243
wpbc,beta_am,0.765495276653,0.533020061567,0.0125153574578,0.0398231483054
wpbc,isotonic,0.780424426451,0.724715540175,0.0415057438284,0.460088302614
wpbc,sigmoid,0.773228744939,0.527772367212,0.0229897718884,0.0391240032397
yeast,None,0.756913696484,0.47831118485,0.021607565217,0.0223370991268
yeast,beta,0.757859945871,0.480325177856,0.0211529747515,0.022233346871
yeast,beta_ab,0.756913696484,0.480378448432,0.021607565217,0.0223787220255
yeast,beta_am,0.757044076971,0.479164643584,0.0207786609846,0.0215419275397
yeast,isotonic,0.754012265364,0.517279457676,0.0215140200192,0.0632303185548
yeast,sigmoid,0.757377810331,0.486204877773,0.0209370305498,0.0223842180476
zoo,None,0.997894736842,0.0233573724369,0.0104183507222,0.0179321986757
zoo,beta,0.991396901344,0.0170623330573,0.0226788204258,0.0236019979553
zoo,beta_ab,0.997894736842,0.00611915952973,0.0104183507222,0.0102493970774
zoo,beta_am,0.992305992253,0.0166059335581,0.0200736126701,0.0231200429382
zoo,isotonic,0.997129186603,0.0156327820513,0.0115088573072,0.0181574648337
zoo,sigmoid,0.997947368421,0.00972660887362,0.0101613697078,0.0159478958809
